"seqid","type","start","end","strand","ID","description"
"LmjF.10","IGI",78691,80848,"+","LmjF.10.0185","hypothetical protein"
"LmjF.27","IGI",640700,647325,"+","LmjF.27.1580","amino acid transporter, putative"
"LmjF.20","IGI",534058,541962,"+","LmjF.20.1185","calpain-like cysteine peptidase, putative"
"LmjF.04","IGI",76539,79880,"+","LmjF.04.0230","hypothetical protein, conserved"
"LmjF.24","IGI",631273,634548,"-","LmjF.24.1690","SET domain containing protein, putative"
"LmjF.26","IGI",62485,67087,"-","LmjF.26.0250","hypothetical protein, conserved"
"LmjF.33","IGI",1428268,1439692,"+","LmjF.33.2980","hypothetical protein, conserved"
"LmjF.26","IGI",167137,171642,"-","LmjF.26.0610","hypothetical protein, conserved"
"LmjF.23","IGI",715189,722340,"+","LmjF.23.1440","hypothetical protein, unknown function"
"LmjF.20","IGI",337213,337491,"+","LmjF.20.snoRNA0225","C/D snoRNA"
"LmjF.33","IGI",34889,40409,"-","LmjF.33.0160","hypothetical protein, unknown function"
"LmjF.04","IGI",286786,293777,"-","LmjF.04.0710","Tir chaperone protein (CesT) family/PDZ domain containing protein, putative"
"LmjF.05","IGI",338121,344081,"+","LmjF.05.0920","paraflagellar rod protein, putative"
"LmjF.24","IGI",823139,827248,"-","LmjF.24.2280","TFIIH basal transcription factor complex helicase subunit, putative"
"LmjF.32","IGI",647858,654235,"-","LmjF.32.1660","hypothetical protein, conserved"
"LmjF.05","IGI",449046,449230,"+","LmjF.05.snoRNA0075","H/ACA-like snoRNA"
"LmjF.15","IGI",418607,422208,"-","LmjF.15.0930","calmodulin-like protein"
"LmjF.32","IGI",1337566,1347159,"+","LmjF.32.3350","B-box zinc finger, putative"
"LmjF.36","IGI",2469918,2470123,"-","LmjF.36.TRNAMET.01","tRNA-Met"
"LmjF.33","IGI",1143416,1150079,"+","LmjF.33.ncRNA3","unspecified product"
"LmjF.18","IGI",619778,626120,"+","LmjF.18.1410","hypothetical protein, conserved"
"LmjF.24","IGI",406990,413561,"+","LmjF.24.1150","DNA-directed RNA polymerase, mitochondrial"
"LmjF.36","IGI",75062,80647,"-","LmjF.36.0260","xylulokinase, putative"
"LmjF.30","IGI",734709,737917,"+","LmjF.30.1980","C2H2 type zinc-finger (2 copies), putative"
"LmjF.09","IGI",14132,16999,"+","LmjF.09.0060","RNA-binding protein 5, putative"
"LmjF.36","IGI",164885,170444,"+","LmjF.36.0580","hypothetical protein, unknown function"
"LmjF.32","IGI",450004,457283,"+","LmjF.32.1150","hypothetical protein, conserved"
"LmjF.34","IGI",200970,210972,"+","LmjF.34.0510","phosphoglycan beta 1,2 arabinosyltransferase, (SCA like)"
"LmjF.22","IGI",169185,175800,"-","LmjF.22.0420","40S ribosomal protein S15, putative"
"LmjF.35","IGI",1124895,1133820,"-","LmjF.35.2770","hypothetical protein, conserved"
"LmjF.34","IGI",1016180,1020435,"-","LmjF.34.2270","Dynamin family, putative"
"LmjF.16","IGI",73422,80979,"-","LmjF.16.0230","Protein tyrosine phosphatase PRL-1"
"LmjF.36","IGI",2368245,2372880,"-","LmjF.36.6160","hypothetical protein, conserved"
"LmjF.18","IGI",418002,429732,"+","LmjF.18.1020","hypothetical protein, unknown function"
"LmjF.33","IGI",208814,212697,"-","LmjF.33.0480","hypothetical protein, conserved"
"LmjF.29","IGI",88441,92014,"-","LmjF.29.0260","Tubulin-tyrosine ligase family, putative"
"LmjF.10","IGI",423791,436074,"-","LmjF.10.0935","hypothetical protein"
"LmjF.26","IGI",736187,736457,"+","LmjF.26.snoRNA0434","H/ACA-like snoRNA"
"LmjF.05","IGI",322451,325242,"+","LmjF.05.0880","hypothetical protein, conserved"
"LmjF.31","IGI",283273,289684,"-","LmjF.31.0790","c2 domain protein, putative"
"LmjF.26","IGI",518320,526229,"+","LmjF.26.1460","hypothetical protein, unknown function"
"LmjF.34","IGI",864370,869759,"-","LmjF.34.1980","amastin-like surface protein, putative"
"LmjF.22","IGI",421805,426122,"+","LmjF.22.1020","hypothetical protein, unknown function"
"LmjF.11","IGI",163127,169312,"+","LmjF.11.0480","mRNA cap guanine-N7 methyltransferase, putative"
"LmjF.36","IGI",1220192,1223366,"-","LmjF.36.2990","GTP-binding protein, putative"
"LmjF.34","IGI",945913,956572,"-","LmjF.34.2150","eukaryotic translation initiation factor 2-alpha kinase 2"
"LmjF.34","IGI",1312293,1315302,"+","LmjF.34.2890","ribosomal protein L3, putative"
"LmjF.34","IGI",796764,802310,"-","LmjF.34.1800","amastin-like surface protein, putative"
"LmjF.36","IGI",2418384,2423513,"-","LmjF.36.6290","glucose transporter 2"
"LmjF.34","IGI",79059,83420,"+","LmjF.34.0230","intraflagellar transport protein 81, putative"
"LmjF.27","IGI",317921,321191,"+","LmjF.27.0800","hypothetical protein, conserved"
"LmjF.35","IGI",1831465,1834035,"+","LmjF.35.4610","hypothetical protein, conserved"
"LmjF.14","IGI",7592,9577,"+","LmjF.14.0030","hypothetical protein, conserved"
"LmjF.36","IGI",711747,715263,"-","LmjF.36.1800","hypothetical protein, conserved"
"LmjF.30","IGI",54046,57204,"-","LmjF.30.0190","polynucleotide kinase 3'-phosphatase, putative"
"LmjF.35","IGI",1705913,1717096,"+","LmjF.35.4250","3-demethylubiquinone-9 3-methyltransferase, putative"
"LmjF.29","IGI",801176,804418,"-","LmjF.29.1780","diphthamide synthesis protein, putative"
"LmjF.06","IGI",408389,415728,"+","LmjF.06.0970","Domain of unknown function (DUF3883), putative"
"LmjF.18","IGI",88451,101887,"-","LmjF.18.0200","UDP-galactopyranose mutase"
"LmjF.05","IGI",448252,448545,"+","LmjF.05.snoRNA0079","C/D snoRNA"
"LmjF.31","IGI",71136,73945,"-","LmjF.31.0270","2OG-Fe(II) oxygenase superfamily, putative"
"LmjF.32","IGI",922999,928290,"-","LmjF.32.2360","hypothetical protein, conserved"
"LmjF.36","IGI",54122,58231,"-","LmjF.36.0180","elongation factor 2"
"LmjF.32","IGI",401346,408211,"+","LmjF.32.1010","atypical dual specificity phosphatase, putative"
"LmjF.34","IGI",1502440,1509313,"+","LmjF.34.3430","cleavage and polyadenylation specificity factor, putative"
"LmjF.34","IGI",368477,374107,"+","LmjF.34.0830","25 Kd elongation factor 1-beta, putative"
"LmjF.21","IGI",601735,610303,"-","LmjF.21.1480","hypothetical protein, conserved"
"LmjF.26","IGI",652704,652894,"+","LmjF.26.snoRNA0550","H/ACA-like snoRNA"
"LmjF.35","IGI",502531,507395,"+","LmjF.35.1100","hypothetical protein, conserved"
"LmjF.03","IGI",330771,335654,"-","LmjF.03.0840","hypothetical protein, conserved"
"LmjF.34","IGI",800113,807036,"-","LmjF.34.1810","tuzin-like protein"
"LmjF.06","IGI",136619,140737,"+","LmjF.06.0410","60S ribosomal protein L19, putative"
"LmjF.31","IGI",380511,385867,"-","LmjF.31.1000","hypothetical protein, conserved"
"LmjF.17","IGI",498343,505441,"+","LmjF.17.1020","glycosyltransferase (GlcNAc), putative"
"LmjF.33","IGI",1366179,1378885,"+","LmjF.33.2905","Present in the outer mitochondrial membrane proteome 22 (pseudogene)"
"LmjF.03","IGI",8236,13513,"+","LmjF.03.0040","2-aminoethylphosphonate:pyruvateaminotransferas e-like protein"
"LmjF.35","IGI",1210095,1214488,"-","LmjF.35.2960","denn domain-containing protein"
"LmjF.23","IGI",573805,578472,"+","LmjF.23.1240","hypothetical protein, conserved"
"LmjF.17","IGI",526833,532904,"+","LmjF.17.1080","hypothetical protein, unknown function"
"LmjF.33","IGI",1530696,1534335,"+","LmjF.33.3100","hypothetical protein, conserved"
"LmjF.33","IGI",1297863,1344080,"+","LmjF.33.2880","hypothetical protein, conserved"
"LmjF.32","IGI",638783,642476,"-","LmjF.32.1635","hypothetical protein, conserved"
"LmjF.19","IGI",472363,493066,"+","LmjF.19.1130","hypothetical protein, conserved"
"LmjF.28","IGI",747160,754855,"-","LmjF.28.1940","divalent cation transporter, putative"
"LmjF.01","IGI",78173,80471,"+","LmjF.01.0320","poly(A) export protein, putative"
"LmjF.24","IGI",503021,510136,"+","LmjF.24.1420","mismatch repair protein, putative"
"LmjF.27","IGI",1068251,1071303,"+","LmjF.27.2390","TPR-repeat protein, putative"
"LmjF.36","IGI",415533,419503,"+","LmjF.36.1080","hypothetical protein, conserved"
"LmjF.36","IGI",289417,302088,"+","LmjF.36.0830","cAMP binding protein, putative"
"LmjF.25","IGI",864578,869983,"+","LmjF.25.2330","Vacuolar sorting protein 9 (VPS9) domain containing protein, putative"
"LmjF.33","IGI",481082,486100,"+","LmjF.33.1030","Protein prenyltransferase alpha subunit repeat, putative"
"LmjF.35","IGI",1394416,1397542,"-","LmjF.35.3440","replication factor A protein 3, putative"
"LmjF.36","IGI",484907,488885,"+","LmjF.36.1340","N-acetyltransferase subunit Nat1, putative"
"LmjF.09","IGI",267667,269300,"+","LmjF.09.0670","prefoldin subunit 2, putative"
"LmjF.28","IGI",645841,652009,"-","LmjF.28.1700","hypothetical protein, conserved"
"LmjF.18","IGI",523708,529836,"+","LmjF.18.1250","ttaggg binding factor, putative"
"LmjF.31","IGI",995177,1002595,"-","LmjF.31.2050","CRAL/TRIO domain containing protein, putative"
"LmjF.06","IGI",105911,111328,"-","LmjF.06.0320","hypothetical protein, conserved"
"LmjF.29","IGI",764932,774235,"-","LmjF.29.1660","hypothetical protein, conserved"
"LmjF.20","IGI",408465,413590,"+","LmjF.20.0990","hypothetical protein, unknown function"
"LmjF.25","IGI",840252,843102,"+","LmjF.25.2230","glycosome import protein, putative"
"LmjF.35","IGI",1542421,1547274,"+","LmjF.35.3920","hypothetical protein, conserved"
"LmjF.18","IGI",364732,369749,"+","LmjF.18.0860","hypothetical protein, conserved"
"LmjF.26","IGI",663571,663740,"+","LmjF.26.snoRNA0463","H/ACA-like snoRNA"
"LmjF.17","IGI",675710,680809,"+","LmjF.17.1460","ferrochelatase-like protein"
"LmjF.21","IGI",302836,307358,"+","LmjF.21.0835","hypothetical protein, conserved"
"LmjF.35","IGI",1671797,1671969,"+","LmjF.35.snoRNA0198","C/D snoRNA"
"LmjF.20","IGI",97997,100487,"+","LmjF.20.0265","hypothetical protein, conserved"
"LmjF.25","IGI",617005,617264,"-","LmjF.25.snoRNA0124","C/D snoRNA"
"LmjF.11","IGI",571578,575849,"+","LmjF.11.1360","ribosomal protein L4/L1 family, putative"
"LmjF.35","IGI",1787531,1794330,"+","LmjF.35.4460","sm-f snRNP core complex protein, putative"
"LmjF.12","IGI",476706,484651,"+","LmjF.12.0780","surface antigen protein 2 precursor"
"LmjF.27","IGI",380555,380795,"-","LmjF.27.snoRNA0155","C/D snoRNA"
"LmjF.28","IGI",850296,855478,"+","LmjF.28.2200","Mannosyl oligosaccharide glucosidase, putative"
"LmjF.36","IGI",699213,704340,"-","LmjF.36.1760","aldehyde dehydrogenase, putative"
"LmjF.23","IGI",473298,479697,"-","LmjF.23.1000","hypothetical protein, unknown function"
"LmjF.14","IGI",151366,156253,"+","LmjF.14.0460","cystathionine beta-lyase-like protein"
"LmjF.19","IGI",691088,698854,"+","LmjF.19.1640","Leucine Rich repeats (2 copies), putative"
"LmjF.16","IGI",618704,630986,"-","LmjF.16.1470","kinesin, putative"
"LmjF.01","IGI",4703,9060,"-","LmjF.01.0020","Endonuclease/Exonuclease/phosphatase family, putative"
"LmjF.08","IGI",310734,321866,"+","LmjF.08.0720","amastin-like protein"
"LmjF.09","IGI",567832,570799,"-","LmjF.09.1540","hypothetical protein, conserved"
"LmjF.21","IGI",746093,749537,"+","LmjF.21.1810","GPI transamidase component GAA1, putative"
"LmjF.26","IGI",1007884,1012765,"+","LmjF.26.2495","phosphatidylinositol-4-phosphate 5-kinase, putative"
"LmjF.31","IGI",1314314,1315548,"-","LmjF.31.2715","hypothetical protein, conserved"
"LmjF.23","IGI",543974,548638,"-","LmjF.23.1150","hypothetical protein, conserved"
"LmjF.29","IGI",198020,202017,"-","LmjF.29.0540","exonuclease, putative"
"LmjF.17","IGI",623769,627197,"+","LmjF.17.1315","hypothetical protein"
"LmjF.32","IGI",188648,192987,"+","LmjF.32.0530","hypothetical protein, conserved"
"LmjF.32","IGI",1429548,1435230,"+","LmjF.32.3515","hypothetical protein, conserved"
"LmjF.36","IGI",203914,207739,"+","LmjF.36.0700","MP18 RNA editing complex protein, putative"
"LmjF.29","IGI",873686,878622,"-","LmjF.29.2010","hypothetical protein, conserved"
"LmjF.30","IGI",460305,463622,"+","LmjF.30.1330","ATP-binding cassette protein subfamily H, member 3, putative"
"LmjF.34","IGI",1602574,1605189,"+","LmjF.34.3720","Protein of unknown function (DUF501), putative"
"LmjF.35","IGI",38940,41206,"-","LmjF.35.0160","hypothetical protein, conserved"
"LmjF.25","IGI",623310,623517,"-","LmjF.25.snoRNA0174","C/D snoRNA"
"LmjF.06","IGI",322577,331817,"+","LmjF.06.0790","hypothetical protein, unknown function"
"LmjF.15","IGI",235452,240380,"+","LmjF.15.0570","hypothetical protein, unknown function"
"LmjF.07","IGI",52295,54794,"+","LmjF.07.0140","hypothetical protein, conserved"
"LmjF.33","IGI",116001,121169,"-","LmjF.33.0314","heat shock protein 83"
"LmjF.09","IGI",185614,196789,"+","LmjF.09.0460","hypothetical protein, conserved"
"LmjF.26","IGI",917222,920320,"+","LmjF.26.2280","nitrilase, putative"
"LmjF.08","IGI",499988,505807,"+","LmjF.08.1120","Repeat of unknown function (DUF1126), putative"
"LmjF.32","IGI",1391106,1394985,"+","LmjF.32.3460","exosome-associated protein 2, putative"
"LmjF.02","IGI",313801,317352,"+","LmjF.02.0610","hypothetical protein, conserved"
"LmjF.34","IGI",602383,606600,"-","LmjF.34.1350","hypothetical protein, conserved"
"LmjF.34","IGI",1218016,1224463,"+","LmjF.34.2660","Vps52 / Sac2 family, putative"
"LmjF.07","IGI",71963,81347,"-","LmjF.07.0180","hypothetical protein, unknown function"
"LmjF.36","IGI",2233796,2238970,"-","LmjF.36.5840","hypothetical protein, conserved"
"LmjF.32","IGI",552508,555198,"-","LmjF.32.1410","Putative cyclase, putative"
"LmjF.02","IGI",97108,103803,"-","LmjF.02.0200","phosphoglycan beta 1,3 galactosyltransferase"
"LmjF.02","IGI",293379,293833,"+","LmjF.02.SLRNA.0530","spliced leader RNA"
"LmjF.26","IGI",930367,934920,"+","LmjF.26.2320","hypothetical protein, conserved"
"LmjF.33","IGI",11820,14374,"-","LmjF.33.0060","WD domain, G-beta repeat, putative"
"LmjF.33","IGI",1131331,1138884,"+","LmjF.33.2530","NUC173 domain containing protein, putative"
"LmjF.21","IGI",374474,378674,"+","LmjF.21.0895","aspartyl-tRNA synthetase, putative"
"LmjF.28","IGI",714072,718827,"-","LmjF.28.1850","C-terminal motor kinesin, putative"
"LmjF.30","IGI",134635,136884,"-","LmjF.30.0405","dolichyl pyrophosphate phosphatase, putative"
"LmjF.34","IGI",1706938,1711559,"+","LmjF.34.3970","AP-1 adapter complex gamma subunit, putative"
"LmjF.07","IGI",379183,381931,"-","LmjF.07.TRNAARG.01","tRNA-Arg"
"LmjF.04","IGI",267342,273635,"-","LmjF.04.0650","serine-threonine protein kinase-like protein"
"LmjF.10","IGI",295285,305098,"-","LmjF.10.0610","endonuclease G, putative"
"LmjF.23","IGI",226258,226475,"+","LmjF.23.TRNAARG.02","tRNA-Arg"
"LmjF.24","IGI",536513,549265,"+","LmjF.24.1470","hypothetical protein, conserved"
"LmjF.24","IGI",211412,216853,"+","LmjF.24.0610","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein, putative"
"LmjF.32","IGI",772659,778519,"-","LmjF.32.1970","ribosome biogenesis protein TSR3, putative"
"LmjF.27","IGI",472168,474782,"-","LmjF.27.1120","hypothetical protein, conserved"
"LmjF.18","IGI",178390,178716,"-","LmjF.18.snoRNA0135","C/D snoRNA"
"LmjF.18","IGI",124137,131125,"-","LmjF.18.0280","hypothetical protein, conserved"
"LmjF.06","IGI",173521,176967,"+","LmjF.06.0500","SpoU rRNA Methylase family, putative"
"LmjF.12","IGI",496352,502114,"+","LmjF.12.0830","surface antigen protein 2, putative"
"LmjF.04","IGI",111741,114815,"+","LmjF.04.0340","ADP-ribosylation factor, putative"
"LmjF.35","IGI",1622191,1625701,"+","LmjF.35.4070","hypothetical protein, conserved"
"LmjF.24","IGI",717115,718416,"-","LmjF.24.1910","chaperone protein DnaJ, putative"
"LmjF.35","IGI",1855504,1859590,"+","LmjF.35.4710","170 kDa glucose-regulated protein, putative"
"LmjF.30","IGI",1261383,1268044,"+","LmjF.30.3360","calmodulin-related protein, putative"
"LmjF.03","IGI",38160,42230,"+","LmjF.03.0160","ATP-binding cassette protein subfamily F, member 1, putative"
"LmjF.35","IGI",971158,984294,"+","LmjF.35.2380","hypothetical protein, unknown function"
"LmjF.03","IGI",235976,242302,"+","LmjF.03.0650","hypothetical protein"
"LmjF.20","IGI",222363,229481,"+","LmjF.20.0630","hypothetical protein, conserved"
"LmjF.25","IGI",626010,626217,"-","LmjF.25.snoRNA0178","C/D snoRNA"
"LmjF.12","IGI",84043,92153,"+","LmjF.12.0250","cysteinyl-tRNA synthetase, putative"
"LmjF.04","IGI",108027,112358,"+","LmjF.04.0330","mitochondrial exoribonuclease DSS-1, putative"
"LmjF.26","IGI",668814,669009,"+","LmjF.26.snoRNA0507","C/D snoRNA"
"LmjF.21","IGI",537138,543543,"-","LmjF.21.1300","RF-1 domain containing protein, putative"
"LmjF.23","IGI",518282,522560,"-","LmjF.23.1090","Probable methyltransferase BTM2 homolog"
"LmjF.17","IGI",16377,19556,"-","LmjF.17.0030","Ring finger domain containing protein, putative"
"LmjF.20","IGI",561424,574432,"+","LmjF.20.1240","Raptor N-terminal CASPase like domain containing protein, putative"
"LmjF.06","IGI",493689,495905,"+","LmjF.06.1245","Transcription factor e(y)2, putative"
"LmjF.08","IGI",63594,71764,"+","LmjF.08.0180","Bacterial transferase hexapeptide (six repeats), putative"
"LmjF.29","IGI",1048171,1053829,"+","LmjF.29.2410","acyltransferase, putative"
"LmjF.31","IGI",795821,800143,"-","LmjF.31.1710","hypothetical protein, conserved"
"LmjF.08","IGI",184942,187442,"+","LmjF.08.0450","signal peptidase type I, putative"
"LmjF.23","IGI",594130,598663,"+","LmjF.23.ncRNA2","unspecified product"
"LmjF.34","IGI",74038,78050,"+","LmjF.34.0210","CS domain containing protein, putative"
"LmjF.36","IGI",1802240,1804657,"+","LmjF.36.4670","hypothetical protein, conserved"
"LmjF.34","IGI",1790104,1793005,"+","LmjF.34.4250","hypothetical protein, conserved"
"LmjF.33","IGI",103581,106656,"-","LmjF.33.0295","autophagocytosis protein, putative"
"LmjF.20","IGI",488071,497835,"+","LmjF.20.1110","hypothetical protein, conserved"
"LmjF.34","IGI",51269,56530,"+","LmjF.34.0160","mitochondrial malate dehydrogenase"
"LmjF.34","IGI",1240066,1245993,"+","LmjF.34.2730","GPI transamidase subunit 16, putative"
"LmjF.23","IGI",205594,213200,"+","LmjF.23.0547","hypothetical protein, conserved"
"LmjF.35","IGI",1772076,1776382,"+","LmjF.35.4420","mitochondrial phosphate transporter, putative"
"LmjF.26","IGI",1039372,1043166,"+","LmjF.26.2580","hypothetical protein, conserved"
"LmjF.32","IGI",225709,230015,"+","LmjF.32.0670","hypothetical protein, conserved"
"LmjF.18","IGI",701676,706391,"+","LmjF.18.1570","Zinc finger, C3HC4 type (RING finger), putative"
"LmjF.35","IGI",1068149,1070801,"+","LmjF.35.2590","DHHC palmitoyltransferase, putative"
"LmjF.16","IGI",244006,248866,"-","LmjF.16.0700","hypothetical protein, conserved"
"LmjF.11","IGI",309845,314632,"+","LmjF.11.0790","hypothetical protein, conserved"
"LmjF.29","IGI",537345,542135,"+","LmjF.29.ncRNA1","unspecified product"
"LmjF.36","IGI",444262,447344,"+","LmjF.36.1190","hypothetical protein, conserved"
"LmjF.36","IGI",2660677,2662350,"-","LmjF.36.6935","hypothetical protein, conserved"
"LmjF.36","IGI",1849847,1853980,"+","LmjF.36.4780","paraflagellar rod component, putative"
"LmjF.18","IGI",180763,181266,"-","LmjF.18.snoRNA0128","C/D snoRNA"
"LmjF.36","IGI",1361572,1365797,"-","LmjF.36.3500","hypothetical protein, conserved"
"LmjF.26","IGI",736562,736778,"+","LmjF.26.snoRNA0476","H/ACA-like snoRNA"
"LmjF.34","IGI",1462462,1465841,"+","LmjF.34.3310","hypothetical protein, conserved"
"LmjF.31","IGI",1051907,1062212,"-","LmjF.31.2160","hypothetical protein, unknown function"
"LmjF.34","IGI",1310158,1313167,"+","LmjF.34.2880","ribosomal protein L3, putative"
"LmjF.34","IGI",1797473,1800877,"+","LmjF.34.4270","Cullin binding, putative"
"LmjF.11","IGI",111265,116490,"+","LmjF.11.0370","hypothetical protein, conserved"
"LmjF.10","IGI",326909,330416,"-","LmjF.10.0680","hypothetical protein, unknown function"
"LmjF.28","IGI",369625,373796,"+","LmjF.28.1020","hypothetical protein, conserved"
"LmjF.36","IGI",395918,400067,"+","LmjF.36.1020","hypothetical protein, conserved"
"LmjF.29","IGI",337213,344823,"-","LmjF.29.0885","phytanoyl-CoA dioxygenase (PhyH), putative"
"LmjF.25","IGI",11633,13194,"-","LmjF.25.0020","n-terminal acetyltransferase complex ard1 subunit homolog, putative"
"LmjF.32","IGI",1249167,1252377,"+","LmjF.32.3170","NADH dehydrogenase subunit NI8M, putative"
"LmjF.23","IGI",83107,88363,"+","LmjF.23.0230","hypothetical protein, conserved"
"LmjF.36","IGI",154155,156278,"-","LmjF.36.0535","U2 small nuclear ribonucleoprotein 16.5K, putative"
"LmjF.35","IGI",459718,473925,"+","LmjF.35.1030","zinc finger protein family member, putative"
"LmjF.35","IGI",1503490,1508377,"-","LmjF.35.3730","hypothetical protein, conserved"
"LmjF.35","IGI",991516,1000039,"+","LmjF.35.2410","ubiquitin hydrolase, putative"
"LmjF.36","IGI",1776978,1782406,"+","LmjF.36.4590","PHD-like zinc-binding domain containing protein, putative"
"LmjF.06","IGI",336573,349845,"+","LmjF.06.0810","hypothetical protein, unknown function"
"LmjF.34","IGI",1090892,1094063,"-","LmjF.34.2470","ribosomal protein l35a, putative"
"LmjF.09","IGI",533105,537170,"-","LmjF.09.1400","hypothetical protein, unknown function"
"LmjF.08","IGI",515909,519464,"+","LmjF.08.1160","Thiopurine S-methyltransferase (TPMT), putative"
"LmjF.33","IGI",1170898,1174415,"+","LmjF.33.2610","Mitochondrial-processing peptidase subunit alpha"
"LmjF.20","IGI",79713,83518,"-","LmjF.20.0250","deoxyhypusine synthase, putative"
"LmjF.36","IGI",940191,941561,"+","LmjF.36.snoRNA0001","C/D small nucleolar RNA (snoRNA), LM36Cs1C3 partial"
"LmjF.05","IGI",147792,152169,"+","LmjF.05.0460","GTPase, putative"
"LmjF.20","IGI",332435,332785,"+","LmjF.20.snoRNA0240","C/D snoRNA"
"LmjF.13","IGI",541011,545632,"-","LmjF.13.1490","hypothetical protein, conserved"
"LmjF.32","IGI",114209,117822,"-","LmjF.32.0320","hypothetical protein, unknown function"
"LmjF.11","IGI",61913,64953,"+","LmjF.11.0240","proteasome alpha 7 subunit, putative"
"LmjF.35","IGI",1999294,2001590,"+","LmjF.35.5140","hypothetical protein, unknown function"
"LmjF.22","IGI",641956,644827,"+","LmjF.22.1580","exosome complex exonuclease RRP45 homolog, putative"
"LmjF.11","IGI",478048,484750,"+","LmjF.11.1170","eukaryotic release factor 3, putative"
"LmjF.14","IGI",8924,14309,"+","LmjF.14.0040","J Biosynthesis Protein 2"
"LmjF.31","IGI",82951,90449,"-","LmjF.31.0310","CRAL/TRIO domain containing protein, putative"
"LmjF.02","IGI",178720,180245,"-","LmjF.02.0400","hypothetical protein, unknown function"
"LmjF.23","IGI",746456,752662,"+","LmjF.23.1530","hypothetical protein, conserved"
"LmjF.09","IGI",133428,139941,"+","LmjF.09.0340","hypothetical protein, conserved"
"LmjF.10","IGI",374637,378034,"-","LmjF.10.0790","hypothetical protein, conserved"
"LmjF.16","IGI",83272,88105,"-","LmjF.16.0250","Protein tyrosine phosphatase PRL-2, putative"
"LmjF.10","IGI",534420,537860,"+","LmjF.10.1230","Protein of unknown function (DUF1861), putative"
"LmjF.20","IGI",326629,326913,"+","LmjF.20.snoRNA0254","C/D snoRNA"
"LmjF.26","IGI",128928,133106,"-","LmjF.26.0480","Conserved hypothetical ATP binding protein, putative"
"LmjF.26","IGI",649652,649935,"+","LmjF.26.snoRNA0531","H/ACA-like snoRNA"
"LmjF.16","IGI",226380,230147,"-","LmjF.16.0640","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative"
"LmjF.29","IGI",816518,819672,"-","LmjF.29.1830","dihydrolipoamide dehydrogenase, putative"
"LmjF.28","IGI",49543,53598,"+","LmjF.28.0180","hypothetical protein, conserved"
"LmjF.26","IGI",646990,647159,"+","LmjF.26.snoRNA0454","H/ACA-like snoRNA"
"LmjF.26","IGI",253012,258726,"-","LmjF.26.0870","ISWI complex protein"
"LmjF.15","IGI",104077,108358,"+","LmjF.15.0270","replication Factor A 28 kDa subunit, putative"
"LmjF.27","IGI",998596,1003886,"+","LmjF.27.rRNA.02","18S ribosomal (SSU) RNA"
"LmjF.04","IGI",14907,16626,"+","LmjF.04.0035","hypothetical protein"
"LmjF.34","IGI",811845,817132,"-","LmjF.34.1840","amastin-like surface protein, putative"
"LmjF.26","IGI",151974,156300,"-","LmjF.26.0560","hypothetical protein, conserved"
"LmjF.36","IGI",1095236,1097623,"-","LmjF.36.2685","Pentapeptide repeats (9 copies), putative"
"LmjF.12","IGI",659329,663847,"+","LmjF.12.1320","Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
"LmjF.33","IGI",27680,30141,"-","LmjF.33.0120","CEP19-like protein, putative"
"LmjF.36","IGI",41875,44681,"-","LmjF.36.0130","PUB domain containing protein, putative"
"LmjF.30","IGI",142845,144330,"-","LmjF.30.snoRNA0023","C/D snoRNA"
"LmjF.19","IGI",179061,185417,"+","LmjF.19.0480","hypothetical protein, unknown function"
"LmjF.33","IGI",988384,998853,"+","LmjF.33.2190","hypothetical protein, unknown function"
"LmjF.32","IGI",54234,56685,"-","LmjF.32.0165","hypothetical protein, conserved"
"LmjF.32","IGI",913603,918918,"-","LmjF.32.2330","hypothetical protein, conserved"
"LmjF.28","IGI",299862,306621,"+","LmjF.28.0835","hypothetical protein, conserved"
"LmjF.24","IGI",424186,426482,"+","LmjF.24.1180","Surfeit locus protein 6, putative"
"LmjF.05","IGI",136915,140802,"+","LmjF.05.0420","dynein-light chain-protein, putative"
"LmjF.22","IGI",532794,541002,"-","LmjF.22.1300","ATG12/APG12, putative"
"LmjF.26","IGI",926014,929520,"+","LmjF.26.2305","hypothetical protein, conserved"
"LmjF.25","IGI",609651,613156,"-","LmjF.25.1530","hypothetical protein, conserved"
"LmjF.20","IGI",13178,16099,"-","LmjF.20.0050","histone chaperone ASF1A"
"LmjF.32","IGI",635067,640689,"-","LmjF.32.1620","hypothetical protein, conserved"
"LmjF.27","IGI",1080714,1083308,"+","LmjF.27.2450","hypothetical protein, conserved"
"LmjF.02","IGI",134612,150191,"-","LmjF.02.0300","ATP-binding cassette subfamily A, member 1, putative"
"LmjF.14","IGI",450591,456729,"+","LmjF.14.1090","PQ loop repeat, putative"
"LmjF.08","IGI",381498,390597,"+","LmjF.08.0850","amastin-like protein"
"LmjF.22","IGI",489933,494865,"+","LmjF.22.1170","Protein kinase domain containing protein, putative"
"LmjF.32","IGI",1005226,1009712,"-","LmjF.32.2570","hypothetical protein, conserved"
"LmjF.33","IGI",805240,806444,"+","LmjF.33.1750","macrophage migration inhibitory factor-like protein"
"LmjF.32","IGI",745356,751076,"-","LmjF.32.1910","hypothetical protein, conserved"
