"seqid","type","start","end","strand","ID","description"
"Tbg972_07","IGI",1705474,1711808,"-","Tbg972.7.7050","eukaryotic translation initiation factor 3 subunit a"
"Tbg972_10","IGI",2633342,2634797,"-","Tbg972.10.13570","Ras-induced vulval development antagonist, putative"
"Tbg972_08","IGI",1115049,1117582,"-","Tbg972.8.4210","RNA-binding protein, putative"
"Tbg972_10","IGI",2727934,2735637,"+","Tbg972.10.14030","Protein prenyltransferase alpha subunit repeat, putative"
"Tbg972_11","IGI",161160,163766,"+","Tbg972.11.770","T. brucei spp.-specific protein"
"Tbg972_10","IGI",1076885,1079837,"+","Tbg972.10.5390","2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor, putative"
"Tbg972_11","IGI",4480190,4485028,"-","Tbg972.11.19070","Serine hydrolase (FSH1)/RWD domain/50S ribosome-binding GTPase/GTPase of unknown function C-terminal, putative"
"Tbg972_09","IGI",2071527,2074338,"+","Tbg972.9.9650","BARP protein"
"Tbg972_11","IGI",2187069,2190317,"-","Tbg972.11.9060","dual specificity protein phosphatase, putative"
"Tbg972_11","IGI",1987631,1990851,"-","Tbg972.11.8070","hypothetical protein, conserved"
"Tbg972_10","IGI",1738826,1743718,"-","Tbg972.10.8780","T. brucei spp.-specific protein"
"Tbg972_09","IGI",2047269,2050335,"+","Tbg972.9.9570","60S ribosomal protein L32"
"Tbg972_07","IGI",778369,781131,"-","Tbg972.7.3070","NADH-cytochrome b5 reductase, putative"
"Tbg972_09","IGI",300630,306415,"-","Tbg972.9.1130","hypothetical protein, conserved"
"Tbg972_11","IGI",3471690,3472460,"+","Tbg972.11_tRNA_Phe_01","tRNA_Phenylalanine"
"Tbg972_07","IGI",1070294,1072255,"-","Tbg972.7.4310","PQ loop repeat, putative"
"Tbg972_11","IGI",2184277,2185933,"-","Tbg972.11.9030","hypothetical protein, conserved"
"Tbg972_07","IGI",1590460,1594184,"+","Tbg972.7.6550","kinesin, putative"
"Tbg972_08","IGI",1586360,1588305,"+","Tbg972.8.6240","60S ribosomal protein L26, putative"
"Tbg972_08","IGI",1523365,1525791,"+","Tbg972.8.5920","T. brucei spp.-specific protein"
"Tbg972_10","IGI",2557191,2559570,"+","Tbg972.10_tRNA_Arg_02","tRNA_Arginine"
"Tbg972_11","IGI",1115868,1120493,"+","Tbg972.11.4450","hypothetical protein, conserved"
"Tbg972_09","IGI",641816,644970,"+","Tbg972.9.2880","hypothetical protein, conserved"
"Tbg972_07","IGI",2096735,2102272,"-","Tbg972.7.8460","leucine-rich repeat protein 1 (LRRP1), putative"
"Tbg972_04","IGI",1368362,1369995,"-","Tbg972.4.5360","ribosomal protein L7/L12, putative"
"Tbg972_02","IGI",310363,317213,"+","Tbg.972.2.1580","65 kDa invariant surface glycoprotein, putative"
"Tbg972_08","IGI",1405840,1409102,"+","Tbg972.8.5430","flagellar calcium-binding protein Tb-17"
"Tbg972_10","IGI",2434904,2445211,"-","Tbg972.10.12530","microtubule-associated protein, putative"
"Tbg972_08","IGI",900497,903707,"-","Tbg972.8.3420","isocitrate dehydrogenase [NADP], mitochondrial precursor, putative"
"Tbg972_10","IGI",2349950,2352246,"+","Tbg972.10.12010","chaperone protein DnaJ, putative"
"Tbg972_05","IGI",791882,794480,"+","Tbg972.5.3730","L-galactonolactone oxidase, putative"
"Tbg972_03","IGI",537089,539207,"+","Tbg972.3.2440","hypothetical protein, conserved"
"Tbg972_10","IGI",20010,21588,"+","Tbg972.10.150","peroxin 14, putative"
"Tbg972_10","IGI",2390247,2399580,"+","Tbg972.10.12270","hypothetical protein, conserved"
"Tbg972_11","IGI",3129106,3135497,"+","Tbg972.11.13240","acyl-CoA dehydrogenase, putative"
"Tbg972_03","IGI",1087772,1090253,"-","Tbg972.3.4720","PFR1"
"Tbg972_10","IGI",2380419,2382017,"+","Tbg972.10.12180","hypothetical protein, conserved"
"Tbg972_02","IGI",276558,278582,"+","Tbg.972.2.1420","hypothetical protein, conserved"
"Tbg972_09","IGI",1698034,1700798,"+","Tbg972.9.7940","hypothetical protein, conserved"
"Tbg972_10","IGI",3869991,3871348,"+","Tbg972.10.19800","protein kinase, putative"
"Tbg972_09","IGI",159163,167322,"-","Tbg972.9.660","syntaxin binding protein 1, putative"
"Tbg972_11","IGI",1286931,1290416,"+","Tbg972.11.5140","hypothetical protein, conserved"
"Tbg972_08","IGI",1676515,1678761,"+","Tbg972.8.6660","SpoU rRNA Methylase family, putative"
"Tbg972_04","IGI",671488,673244,"+","Tbg972.4.2640","pyroglutamyl-peptidase I, putative"
"Tbg972_08","IGI",1111256,1113944,"-","Tbg972.8.4190","nucleoside phosphorylase, putative"
"Tbg972_05","IGI",541780,545900,"+","Tbg972.5.2610","hypothetical protein, conserved"
"Tbg972_06","IGI",441099,443010,"-","Tbg972.6.1790","ribosome biogenesis regulatory protein (RRS1), putative"
"Tbg972_10","IGI",2584778,2587911,"-","Tbg972.10.13350","hypothetical protein, conserved"
"Tbg972_06","IGI",453051,454734,"-","Tbg972.6.1870","nuclear movement protein, putative"
"Tbg972_08","IGI",301799,310363,"+","Tbg972.8.920","hypothetical protein, conserved"
"Tbg972_07","IGI",2151751,2154935,"-","Tbg972.7.8620","hypothetical protein, conserved"
"Tbg972_07","IGI",393407,395369,"+","Tbg972.7.1740","60S ribosomal protein L7, putative"
"Tbg972_05","IGI",448490,454350,"-","Tbg972.5.2120","ATP-dependent DEAD/H RNA helicase, putative"
"Tbg972_04","IGI",268326,271580,"-","Tbg972.4.1170","cleavage and polyadenylation specificity factor subunit, putative"
"Tbg972_04","IGI",1039888,1044526,"-","Tbg972.4.4180","hypothetical protein, conserved"
"Tbg972_04","IGI",814393,815807,"-","Tbg972.4.3270","hypothetical protein, conserved"
"Tbg972_05","IGI",929317,936884,"-","Tbg972.5.4410","protein kinase, putative"
"Tbg972_11","IGI",1425466,1427728,"+","Tbg972.11.5680","hypothetical protein, conserved"
"Tbg972_09","IGI",565276,570119,"+","Tbg972.9.2490","Eukaryotic initiation factor 4A-1"
"Tbg972_09","IGI",1480780,1485649,"+","Tbg972.9.6950","hypothetical protein, conserved"
"Tbg972_08","IGI",1837856,1840533,"+","Tbg972.8.7380","hypothetical protein, conserved"
"Tbg972_08","IGI",1516458,1518697,"+","Tbg972.8.5870","hypothetical protein, conserved"
"Tbg972_09","IGI",1347593,1355432,"-","Tbg972.9.6240","T. brucei spp.-specific protein"
"Tbg972_03","IGI",733583,737345,"-","Tbg972.3.3320","poly(A) polymerase, putative"
"Tbg972_11","IGI",2280642,2282965,"+","Tbg972.11.9360","DNA repair protein RAD51, putative"
"Tbg972_06","IGI",16118,22766,"+","Tbg972.6.90","hypothetical protein, conserved"
"Tbg972_10","IGI",3518814,3521983,"+","Tbg972.10.18120","Sarcalumenin, putative"
"Tbg972_02","IGI",368142,371243,"-","Tbg.972.2.1900","cysteine peptidase, Clan CA, family C51, putative"
"Tbg972_09","IGI",2006823,2008451,"+","Tbg972.9.9370","60S ribosomal protein L5, putative"
"Tbg972_09","IGI",6588,16422,"-","Tbg972.9.70","Nucleoporin NUP92"
"Tbg972_07","IGI",437678,443618,"-","Tbg972.7.1955","retrotransposon hot spot (RHS) protein, putative, (fragment)"
"Tbg972_06","IGI",348062,351487,"-","Tbg972.6.1410","hypothetical protein, conserved"
"Tbg972_09","IGI",2096274,2100151,"+","Tbg972.9.9770","T. brucei spp.-specific protein"
"Tbg972_03","IGI",792436,797689,"-","Tbg972.3.3570","aspartyl aminopeptidase, putative"
"Tbg972_05","IGI",520397,525607,"+","Tbg972.5.2520","lysosomal/endosomal membrane protein p67"
"Tbg972_06","IGI",1010671,1016186,"-","Tbg972.6.4230","S-adenosylmethionine decarboxylase"
"Tbg972_01","IGI",32735,34680,"-","Tbg972.1.150","phosphoglycerate kinase, putative"
"Tbg972_08","IGI",1311322,1317377,"+","Tbg972.8.4960","cytochrome c"
"Tbg972_10","IGI",805956,808785,"+","Tbg972.10.4190","hypothetical protein, conserved"
"Tbg972_07","IGI",373442,374927,"+","Tbg972.7.1640","hypothetical protein, conserved"
"Tbg972_09","IGI",1577497,1578748,"+","Tbg972.9.7440","60S ribosomal subunit protein L31, putative"
"Tbg972_04","IGI",1322797,1327294,"-","Tbg972.4.5180","TerD domain containing protein, putative"
"Tbg972_04","IGI",767551,769687,"+","Tbg972.4.3030","hypothetical protein, conserved"
"Tbg972_07","IGI",777084,779807,"-","Tbg972.7.3060","hypothetical protein, conserved"
"Tbg972_07","IGI",406853,408567,"+","Tbg972.7.1820","hypothetical protein, conserved"
"Tbg972_03","IGI",684251,686506,"-","Tbg972.3.3040","inosine-adenosine-guanosine-nucleosidehydrolase"
"Tbg972_04","IGI",658319,662223,"+","Tbg972.4.2580","ATP-dependent DEAD/H RNA helicase, putative"
"Tbg972_04","IGI",944363,946856,"-","Tbg972.4.3840","hypothetical protein, conserved"
"Tbg972_11","IGI",1204791,1210739,"-","Tbg972.11.4770","PSP1 C-terminal conserved region, putative"
"Tbg972_07","IGI",630886,633911,"-","Tbg972.7.2460","hypothetical protein, conserved"
"Tbg972_01","IGI",460848,463167,"+","Tbg972.1.1960","Suppressor of G2 allele of SKP1, putative"
"Tbg972_11","IGI",41010,45883,"-","Tbg972.11.190","hypothetical protein, conserved"
"Tbg972_09","IGI",420156,421751,"+","Tbg972.9.1760","hypothetical protein, conserved"
"Tbg972_03","IGI",657032,658720,"-","Tbg972.3.2910","inorganic pyrophosphatase, putative"
"Tbg972_07","IGI",1073027,1077157,"-","Tbg972.7.4330","protein kinase, putative"
"Tbg972_03","IGI",1084770,1088090,"-","Tbg972.3.4710","mismatch repair protein MSH5, putative"
"Tbg972_05","IGI",1167571,1170727,"+","Tbg972.5.5450","helicase, putative"
"Tbg972_03","IGI",945000,950108,"+","Tbg972.3.4200","COPII coat assembly protein sec16, putative"
"Tbg972_03","IGI",661108,664856,"-","Tbg972.3.2940","multicopper oxidase, putative"
"Tbg972_08","IGI",1617139,1619252,"+","Tbg972.8.6380","hypothetical protein, conserved"
"Tbg972_11","IGI",3019353,3033483,"-","Tbg972.11.12770","trans-sialidase, putative"
"Tbg972_09","IGI",1995911,1997218,"+","Tbg972.9.9300","DTW domain containing protein, putative"
"Tbg972_11","IGI",4094354,4096952,"-","Tbg972.11.17470","hypothetical protein, conserved"
"Tbg972_08","IGI",182005,188074,"-","Tbg972.8.570","RNA-binding protein, putative"
"Tbg972_11","IGI",3550659,3552188,"-","Tbg972.11.14950","hypothetical protein, conserved"
"Tbg972_09","IGI",884332,886893,"+","Tbg972.9.3870","oxidoreductase, putative"
"Tbg972_02","IGI",365627,367319,"-","Tbg.972.2.1860","hypothetical protein, conserved"
"Tbg972_07","IGI",151952,155483,"-","Tbg972.7.740","hypothetical protein, conserved"
"Tbg972_08","IGI",252853,257656,"-","Tbg972.8.800","Molybdopterin guanine dinucleotide synthesis protein B, putative"
"Tbg972_07","IGI",60754,64296,"-","Tbg972.7.340","hypothetical protein, conserved"
"Tbg972_10","IGI",1270919,1272518,"+","Tbg972.10.6450","predicted NifU-like protein"
"Tbg972_08","IGI",743755,744768,"+","Tbg972.8.2850","Uncharacterised protein family UPF0546, putative"
"Tbg972_11","IGI",1748674,1751653,"-","Tbg972.11.7050","hypothetical protein, conserved"
"Tbg972_11","IGI",20501,23751,"-","Tbg972.11.100","cleavage and polyadenylation specificity factor subunit 2"
"Tbg972_10","IGI",963347,966887,"-","Tbg972.10.4770","hypothetical protein, conserved"
"Tbg972_05","IGI",1379617,1381255,"+","Tbg972.5.6560","hypothetical protein, conserved"
"Tbg972_03","IGI",671487,678067,"-","Tbg972.3.2990","hypothetical protein, conserved"
"Tbg972_05","IGI",239250,245897,"+","Tbg972.5.1060","hypothetical protein, conserved"
"Tbg972_02","IGI",414692,427162,"-","Tbg.972.2.2100","heterogeneous nuclear ribonucleoprotein H/F, putative"
"Tbg972_08","IGI",1686404,1692825,"-","Tbg972.8.6750","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
"Tbg972_08","IGI",1364961,1368675,"+","Tbg972.8.5220","hypothetical protein, conserved"
"Tbg972_09","IGI",305515,308490,"-","Tbg972.9.1140","hypothetical protein, conserved"
"Tbg972_11","IGI",3992227,3993426,"-","Tbg972.11.17060","hypothetical protein, conserved"
"Tbg972_07","IGI",635922,639825,"-","Tbg972.7.2480","mitochondrial carrier protein, putative"
"Tbg972_09","IGI",1051961,1052892,"-","Tbg972.9.4710","hypothetical protein, conserved"
"Tbg972_11","IGI",4195219,4199504,"-","Tbg972.11.17920","Nucleoporin NUP109"
"Tbg972_04","IGI",1,22413,"-","Tbg972.4.10","SPRY domain/HECT-domain (ubiquitin-transferase), putative"
"Tbg972_06","IGI",928643,931779,"-","Tbg972.6.3720","Autophagy-related protein 27, putative"
"Tbg972_03","IGI",1047667,1050945,"-","Tbg972.3.4580","XPC-binding domain/UBA/TS-N domain containing protein, putative"
"Tbg972_09","IGI",1083431,1085512,"-","Tbg972.9.4880","hypothetical protein, conserved"
"Tbg972_10","IGI",1669662,1670554,"-","Tbg972.10.8360","T. brucei spp.-specific protein"
"Tbg972_08","IGI",1789384,1790282,"+","Tbg972.8.7160","roadblock/LC7 family member"
"Tbg972_05","IGI",434265,437682,"-","Tbg972.5.2050","hypothetical protein, conserved"
"Tbg972_08","IGI",1790066,1791523,"+","Tbg972.8.7170","hypothetical protein, conserved"
"Tbg972_10","IGI",1089878,1092643,"-","Tbg972.10.5450","T. brucei spp.-specific protein"
"Tbg972_11","IGI",1395113,1396529,"+","Tbg972.11.5550","Phosducin, putative"
"Tbg972_02","IGI",765884,768331,"+","Tbg.972.2.4000","T. brucei spp.-specific protein"
"Tbg972_07","IGI",1382321,1386388,"+","Tbg972.7.5696","T. brucei spp.-specific protein"
"Tbg972_11","IGI",2536565,2540708,"+","Tbg972.11.10450","helicase-like protein, putative"
"Tbg972_09","IGI",999967,1001185,"-","Tbg972.9.4420","nascent polypeptide associated complex subunit, putative"
"Tbg972_09","IGI",1781923,1789253,"-","Tbg972.9.8400","ubiquitin carboxyl-terminal hydrolase, putative"
"Tbg972_08","IGI",191075,195623,"-","Tbg972.8.600","fructose-6-phosphate2-kinase, putative"
"Tbg972_10","IGI",2556734,2556985,"-","Tbg972.10_tRNA_Ala_01","tRNA_Alanine"
"Tbg972_09","IGI",114375,116842,"-","Tbg972.9.520","hypothetical protein, conserved"
"Tbg972_08","IGI",1135639,1143374,"-","Tbg972.8.4290","hypothetical protein, conserved"
"Tbg972_07","IGI",1855968,1860317,"-","Tbg972.7.7670","hypothetical protein, conserved"
"Tbg972_06","IGI",419037,422421,"-","Tbg972.6.1700","LMBR1-like membrane protein, putative"
"Tbg972_10","IGI",2038324,2041011,"+","Tbg972.10.10330","chaperone protein DnaJ, putative"
"Tbg972_04","IGI",349505,353781,"-","Tbg972.4.1610","protein kinase, putative"
"Tbg972_10","IGI",225328,230695,"-","Tbg972.10.1150","hypothetical protein"
"Tbg972_01","IGI",335441,339196,"+","Tbg972.1.1290","nucleosome assembly protein (NAP), putative"
"Tbg972_02","IGI",267873,271670,"+","Tbg.972.2.1380","Nop14-like family, putative"
"Tbg972_01","IGI",363353,366124,"+","Tbg972.1.1430","histone H3, putative"
"Tbg972_09","IGI",1364818,1372367,"-","Tbg972.9.6330","polyadenylate-binding protein 2"
"Tbg972_09","IGI",1143780,1147957,"-","Tbg972.9.5220","hypothetical protein, conserved"
"Tbg972_08","IGI",1657369,1659774,"+","Tbg972.8.6560","folate-binding protein YgfZ, putative"
"Tbg972_10","IGI",1102366,1104589,"-","Tbg972.10.5510","DNA damage repair protein, putative"
"Tbg972_10","IGI",526071,530380,"+","Tbg972.10.2710","hypothetical protein, conserved"
"Tbg972_10","IGI",2242938,2244671,"+","Tbg972.10.11480","Macrocin-O-methyltransferase (TylF), putative"
"Tbg972_11","IGI",3917476,3930094,"-","Tbg972.11.16730","hypothetical protein, conserved"
"Tbg972_10","IGI",1849801,1855719,"-","Tbg972.10.9310","hypothetical protein, conserved"
"Tbg972_11","IGI",116234,117572,"-","Tbg972.11.550","tyrosine phosphatase, putative"
"Tbg972_02","IGI",20531,25635,"-","Tbg.972.2.170","peptidyl-prolyl cis-trans isomerase, putative"
"Tbg972_10","IGI",1351813,1354110,"+","Tbg972.10.6830","fructose-bisphosphate aldolase, glycosomal putative"
"Tbg972_04","IGI",778416,780175,"+","Tbg972.4.3090","Uncharacterised ACR, YggU family COG1872, putative"
"Tbg972_04","IGI",1393706,1400137,"-","Tbg972.4.5490","T. brucei spp.-specific protein"
"Tbg972_10","IGI",2570504,2574195,"-","Tbg972.10.13280","heat shock protein 83"
"Tbg972_03","IGI",449496,455641,"-","Tbg972.3.1970","kinesin, putative"
"Tbg972_05","IGI",549405,552298,"+","Tbg972.5.2630","hypothetical protein, conserved"
"Tbg972_03","IGI",135810,137438,"+","Tbg972.3.540","PUB domain containing protein, putative"
"Tbg972_05","IGI",1068062,1071073,"+","Tbg972.5.5010","Putative zinc finger motif, C2HC5-type/ASCH domain containing protein, putative"
"Tbg972_11","IGI",4440156,4444661,"-","Tbg972.11.18960","hypothetical protein, conserved"
"Tbg972_09","IGI",1415048,1420316,"-","Tbg972.9.6590","protein kinase A catalytic subunit isoform 1"
"Tbg972_02","IGI",247642,254028,"-","Tbg.972.2.1260","hypothetical protein"
"Tbg972_11","IGI",3452813,3455774,"-","Tbg972.11.14550","hypothetical protein, conserved"
"Tbg972_11","IGI",3657848,3660876,"+","Tbg972.11.15580","Mut7-C RNAse domain containing protein, putative"
"Tbg972_08","IGI",1703102,1711971,"-","Tbg972.8.6810","Male sterility protein, putative"
"Tbg972_04","IGI",997198,1002763,"-","Tbg972.4.4020","Kinesin-13 4a, putative"
"Tbg972_11","IGI",2594426,2598632,"-","Tbg972.11.10800","hypothetical protein, conserved"
"Tbg972_05","IGI",84889,95979,"-","Tbg972.5.300","invariant surface glycoprotein, putative"
"Tbg972_09","IGI",1060524,1064700,"-","Tbg972.9.4770","hypothetical protein, conserved"
"Tbg972_07","IGI",641461,645222,"-","Tbg972.7.2510","carnitine O-palmitoyltransferase II, putative"
"Tbg972_04","IGI",1080218,1087599,"-","Tbg972.4.4360","RNA-binding protein, putative"
"Tbg972_10","IGI",2431586,2434555,"-","Tbg972.10.12490","EP2 procyclin, putative"
"Tbg972_11","IGI",3291175,3295129,"+","Tbg972.11.13910","Plus-3 domain/Zinc finger, C3HC4 type (RING finger), putative"
"Tbg972_10","IGI",427271,429797,"+","Tbg972.10.2200","hypothetical protein, conserved"
"Tbg972_08","IGI",1371865,1374671,"+","Tbg972.8.5270","tyrosyl/methionyl-tRNA synthetase, putative"
"Tbg972_11","IGI",3609272,3612102,"-","Tbg972.11.15300","hypothetical protein, conserved"
"Tbg972_07","IGI",1816793,1821560,"+","Tbg972.7.7520","variant surface glycoprotein (VSG) pseudogene, putative"
"Tbg972_10","IGI",3543212,3546165,"+","Tbg972.10.18250","hypothetical protein, conserved"
"Tbg972_04","IGI",1166549,1175272,"-","Tbg972.4.4610","hypothetical protein, conserved"
"Tbg972_08","IGI",51828,53237,"-","Tbg972.8.180","T. brucei spp.-specific protein"
"Tbg972_11","IGI",643780,649263,"+","Tbg972.11.2600","hypothetical protein, conserved"
"Tbg972_07","IGI",1648968,1650974,"+","Tbg972.7.6870","Autophagy-related protein 8.1"
"Tbg972_05","IGI",276917,280971,"+","Tbg972.5.1270","oligosaccharyl transferase subunit, putative"
"Tbg972_02","IGI",572650,576746,"-","Tbg.972.2.2780","hypothetical protein, conserved (pseudogene) (fragment)"
"Tbg972_05","IGI",551853,553800,"+","Tbg972.5.2640","signal peptidase subunit, putative"
"Tbg972_03","IGI",390345,393067,"-","Tbg972.3.1680","hypothetical protein, conserved"
"Tbg972_03","IGI",1227208,1230072,"-","Tbg972.3.5370","dna replication complex gins protein sld5"
"Tbg972_07","IGI",995558,1000804,"-","Tbg972.7.4040","TPR-repeat-containing chaperone protein DNAJ, putative"
"Tbg972_10","IGI",2060717,2062835,"+","Tbg972.10.10480","hypothetical protein, conserved"
"Tbg972_11","IGI",4176655,4182997,"-","Tbg972.11.17870","hypothetical protein, conserved"
"Tbg972_07","IGI",1608649,1612004,"+","Tbg972.7.6660","hypothetical protein, conserved"
"Tbg972_10","IGI",2939639,2941153,"-","Tbg972.10.15190","T. brucei spp.-specific protein"
"Tbg972_10","IGI",2324114,2327043,"+","Tbg972.10.11910","Regulatory particle triple-A ATPase subunit 6"
"Tbg972_10","IGI",1537555,1538304,"-","Tbg972.10.7650","T. brucei spp.-specific protein"
"Tbg972_04","IGI",1158943,1168790,"-","Tbg972.4.4600","multidrug resistance protein E, putative"
"Tbg972_07","IGI",759510,765062,"-","Tbg972.7.3020","hypothetical protein, conserved"
"Tbg972_11","IGI",2098056,2101047,"+","Tbg972.11.8600","ubiquitin activating enzyme, putative"
"Tbg972_07","IGI",1773436,1775809,"-","Tbg972.7.7340","hypothetical protein"
"Tbg972_08","IGI",887068,889551,"-","Tbg972.8.3360","JAB1/Mov34/MPN/PAD-1 ubiquitin protease, putative"
"Tbg972_07","IGI",907436,911370,"-","Tbg972.7.3640","microtubule-associated protein 1A/1B, light chain 3, putative"
"Tbg972_10","IGI",2819920,2830031,"+","Tbg972.10.14550","hypothetical protein, conserved"
"Tbg972_10","IGI",2030820,2034192,"+","Tbg972.10.10290","hexose transporter"
"Tbg972_11","IGI",469590,471569,"-","Tbg972.11.1700","tatD related deoxyribonuclease, putative"
"Tbg972_05","IGI",1234835,1237396,"-","Tbg972.5.5850","dihydrolipoamide branched chain transacylase, putative"
"Tbg972_04","IGI",807766,813279,"-","Tbg972.4.3250","hypothetical protein, conserved"
"Tbg972_10","IGI",412415,413922,"+","Tbg972.10.2070","hypothetical protein, conserved"
"Tbg972_11","IGI",3567473,3571906,"-","Tbg972.11.15070","paraflagellar rod component, putative"
"Tbg972_02","IGI",68618,77612,"+","Tbg.972.2.430","expression site-associated gene 5 (ESAG5) protein, putative"
"Tbg972_11","IGI",4007073,4009148,"-","Tbg972.11.17140","T. brucei spp.-specific protein"
"Tbg972_10","IGI",878263,879682,"+","Tbg972.10.4450","hypothetical protein, conserved"
"Tbg972_11","IGI",3505252,3508896,"-","Tbg972.11.14770","MSP (Major sperm protein) domain containing protein, putative"
"Tbg972_06","IGI",1,1188,"-","Tbg972.6.5","hypothetical protein, conserved (pseudogene)"
"Tbg972_11","IGI",1919329,1922050,"-","Tbg972.11.7770","hypothetical protein, conserved"
"Tbg972_10","IGI",1571088,1581125,"-","Tbg972.10.7850","T. brucei spp.-specific protein"
"Tbg972_09","IGI",34999,37059,"-","Tbg972.9.190","hypothetical protein"
"Tbg972_10","IGI",1610753,1616666,"+","Tbg972.10.8050","T. brucei spp.-specific protein"
"Tbg972_05","IGI",991864,1008168,"-","Tbg972.5.4680","hypothetical protein, conserved"
"Tbg972_11","IGI",3721665,3724292,"+","Tbg972.11.15870","ubiquitin-conjugating enzyme E2, putative"
"Tbg972_10","IGI",2957920,2962580,"-","Tbg972.10.15280","hypothetical protein, conserved"
"Tbg972_10","IGI",24284,25632,"+","Tbg972.10.180","60S ribosomal protein L32, putative"
"Tbg972_02","IGI",115359,119137,"-","Tbg.972.2.700","small GTP-binding protein RAB6, putative"
"Tbg972_11","IGI",3512753,3518296,"-","Tbg972.11.14800","hypothetical protein, conserved"
"Tbg972_03","IGI",1379057,1382042,"+","Tbg972.3.6060","FHA domain containing protein, putative"
"Tbg972_04","IGI",1050136,1052601,"-","Tbg972.4.4240","hypothetical protein, conserved"
"Tbg972_09","IGI",220394,222691,"-","Tbg972.9.900","hypothetical protein"
"Tbg972_07","IGI",2028477,2036890,"-","Tbg972.7.8200","Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative"
"Tbg972_11","IGI",4244920,4248108,"-","Tbg972.11.18160","hypothetical protein, conserved"
"Tbg972_09","IGI",40437,43261,"-","Tbg972.9.230","protein kinase, putative"
"Tbg972_07","IGI",421930,425870,"+","Tbg972.7.1910","hypothetical protein, conserved"
"Tbg972_06","IGI",381734,383850,"-","Tbg972.6.1530","Cleavage stimulation factor subunit 50, putative"
"Tbg972_10","IGI",1982398,1985857,"-","Tbg972.10.10050","protein disulfide isomerase 2"
"Tbg972_05","IGI",234046,235705,"+","Tbg972.5.1020","T. brucei spp.-specific protein"
"Tbg972_11","IGI",2468222,2472287,"+","Tbg972.11.10180","C-terminal motor kinesin, putative"
"Tbg972_09","IGI",621584,623539,"+","Tbg972.9.2760","conserved protein"
"Tbg972_10","IGI",1281311,1282332,"+","Tbg972.10.6520","40S ribosomal protein S18, putative"
"Tbg972_10","IGI",3853878,3857493,"+","Tbg972.10.19700","hypothetical protein, conserved"
"Tbg972_03","IGI",1119560,1121537,"-","Tbg972.3.4890","hypothetical protein, conserved"
"Tbg972_09","IGI",1760086,1762630,"-","Tbg972.9.8300","hypothetical protein, conserved"
"Tbg972_09","IGI",558033,563787,"+","Tbg972.9.2470","Meckel syndrome type 6 protein, putative"
"Tbg972_11","IGI",2614694,2615895,"-","Tbg972.11.10930","tRNA intron endonuclease, catalytic C-terminal domain containing protein, putative"
"Tbg972_11","IGI",1440991,1446345,"+","Tbg972.11.5750","aspartate aminotransferase, mitochondrial, putative"
"Tbg972_05","IGI",99714,103015,"+","Tbg972.5.330","invariant surface glycoprotein, putative"
"Tbg972_08","IGI",662461,665062,"+","Tbg972.8.2440","ribonuclease, putative"
"Tbg972_07","IGI",179842,181379,"-","Tbg972.7.840","electron transfer protein, putative"
"Tbg972_10","IGI",1769982,1775084,"-","Tbg972.10.8930","pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
"Tbg972_11","IGI",2233370,2234413,"+","Tbg972.11.9170","hypothetical protein, conserved"
"Tbg972_05","IGI",1213135,1215690,"-","Tbg972.5.5690","hypothetical protein, conserved"
"Tbg972_07","IGI",1480271,1484520,"+","Tbg972.7.6150","hypothetical protein, conserved"
"Tbg972_08","IGI",1638943,1642544,"+","Tbg972.8.6440","hypothetical protein, conserved"
"Tbg972_09","IGI",244844,247161,"-","Tbg972.9.1030","hypothetical protein, conserved"
"Tbg972_09","IGI",355760,360634,"-","Tbg972.9.1380","hypothetical protein, conserved"
"Tbg972_02","IGI",867658,876135,"+","Tbg.972.2.4350","adenosine transporter 2, putative"
"Tbg972_10","IGI",3317501,3320808,"-","Tbg972.10.17140","tubulin-specific chaperone, putative"
"Tbg972_08","IGI",1404034,1406206,"+","Tbg972.8.5425","flagellar calcium-binding protein TB-2"
"Tbg972_05","IGI",718900,722812,"+","Tbg972.5.3450","membrane transporter protein, putative"
"Tbg972_10","IGI",3565696,3567354,"+","Tbg972.10.18380","hypothetical protein, conserved"
"Tbg972_11","IGI",2789774,2794986,"+","Tbg972.11.11840","eukaryotic translation initiation factor 4 gamma 4"
"Tbg972_03","IGI",115423,117709,"-","Tbg972.3.430","Vacuolar iron transporter 1, putative"
"Tbg972_10","IGI",1178359,1184019,"-","Tbg972.10.6010","T. brucei spp.-specific protein"
"Tbg972_04","IGI",123329,125306,"-","Tbg972.4.490","hypothetical protein, conserved"
"Tbg972_10","IGI",1016070,1022678,"-","Tbg972.10.5050","serine palmitoyltransferase, putative"
"Tbg972_09","IGI",431692,433428,"+","Tbg972.9.1850","Glycosyl transferase family 11, putative"
"Tbg972_10","IGI",19006,20237,"+","Tbg972.10.140","proteasome subunit alpha type-5, putative"
"Tbg972_09","IGI",1552673,1555200,"+","Tbg972.9.7320","hypothetical protein, conserved"
"Tbg972_06","IGI",1020761,1023567,"-","Tbg972.6.4270","hypothetical protein, conserved"
"Tbg972_10","IGI",3817789,3819320,"+","Tbg972.10.19490","hypothetical protein, conserved"
